Action,Prodid,Product Type,Merchandise Type,Product Title,Anchor Text,Spider URL,Amazon Title,Amazon Description,eBay Title,eBay Description,Sub Title,Screen Title,allow new brand,Brand,Description,Additional Description,Additional Description 2,Additional Description 3,Additional Description 4,Bullet Point,primary keyword,secondary keyword,tertiary keyword,META Description,META Keywords,General Image Tags,General Image,allow new category,Main Category,Main Category ID,Main Category Meta Title,Main Category Meta Keywords,Main Category Meta Description,Main Category Spider URL,Main Category Redirect URL,Main Category Image URL,Main Category Amazon Category,Main Category Amazon Category ID,Sub Category,Sub Category ID,Sub Category Meta Title,Sub Category Meta Keywords,Sub Category Meta Description,Sub Category Spider URL,Sub Category Redirect URL,Sub Category Image URL,Sub Category Amazon Category,Sub Category Amazon Category ID,Sub Category Ebay Category,Section Category,Section Category ID,Section Category Meta Title,Section Category Meta Keywords,Section Category Meta Description,Section Category Spider URL,Section Category Redirect URL,Section Category Image URL,Section Category Amazon Category,Section Category Amazon Category ID,Section Category Ebay Category,Cross sell main cat 1,Cross sell sub cat 1,Cross sell sec cat 1,Cross sell main cat 2,Cross sell sub cat 2,Cross sell sec cat 2,Cross sell main cat 3,Cross sell sub cat 3,Cross sell sec cat 3,Cross sell main cat 4,Cross sell sub cat 4,Cross sell sec cat 4,Cross sell main cat 5,Cross sell sub cat 5,Cross sell sec cat 5,Specifications,Featured,Supplier,Re-Order Supplier,Warehouse,Workflow,301 redirect,Hidden,internaluse,Processing Time,Combinable,Consolidatable,Shipping Type,Shipping Carrier 1,Shipping Carrier 2,Shipping Carrier 3,allowground,allow3day,allow2day,allownextday,allowinternational,Shipping Ground Rate,Shipping 3-Day Air Rate,Shipping 2-Day Air Rate,Shipping Next-Day Air Rate,Shipping Inter. North America,Shipping Inter. South America,Shipping Inter. Europe,Shipping Inter. Africa,Shipping Inter. Asia,Shipping Inter. Oceania,upsellids,upsellProdNames,Force Upsell,upsellProdQty,relatedProdIDs,relatedProdNames,File Attachments,Videos,Search Tags,Live Inventory,Min Qty,Max Qty,Qty Increments,Predefined Qty,Qty Discounts,Sort Priority,Out Of Stock Rule,Checkout rule,Show Prices To Public,Expedited,amazon affiliate asin,wholesale level,custom html above qty,custom html below thumbnail,custom html above upsells,custom html above price,custom html below price,custom html above image,custom html below product,custom html below image,auto responder,allow Sample,sample Price,sample Sufix,sample Ground Shipping,sample Inter Shipping,support ticket,pickup available,Application URL,Part Number Dependancies,Part Number,Manufacturer Part Number,UPC,EAN,ItemCondition,Application Specific Image,Application Specifications,Warning Note,Application Qty Discounts,MSRP,Jobber,Web Price,Cost Price,Item Weight,Item Height,Item Width,Item Length,Shipping Weight,Shipping Height,Shipping Width,Shipping Length,Primary Option Style,Primary Option Title,Primary Choice,Primary Option Position,Primary Option Parent,Primary Option Type,Primary Option ID,Second Option Style,Second option type,Second Option Title,Second Option Choice,Second Option Choice Parent,Second Option Part Number Ext,Application Specific Image 2,application specific image 2 tags,Third Option Style,Third Option Title,Third Option Choice,Third Option Choice Parent,Third Option Part Number Ext,Application Specific Image 3,application specific image 3 tags,Fourth Option Style,Fourth Option Title,Fourth Option Choice,Fourth Option Choice Parent,Fourth Option Part Number Ext,Application Specific Image 4,application specific image 4 tags,Fifth Option Style,Fifth Option Title,Fifth Option Choice,Fifth Option Choice Parent,Fifth Option Part Number Ext,Application Specific Image 5,application specific image 5 tags,Vehicle Make,Vehicle Model,Vehicle Sub Model,Start Year,End Year,Engine,Aspiration,Cylinder Type,Drive Type,Brakes,ABS,Transmission,Doors,Body Type,Bed Type,Navigation,Climate Control,Radio,Heated Seats,Sunroof,Vehicle Engine Options,Vehicle Interior Options,Vehicle Exterior Options,Vehicle Warning Note,Vehicle Description,Wheel Diameter,Wheel Width,Wheel Finish,Wheel BoltPattern,Wheel Offset,Wheel HubBore,Section Width,Aspect Ratio,Diameter,Speed Rating,Load Index,Tire Type,Load Range,Side Wall,xFactor,Check
,43,2,1,"Lifetime Angelic Service Labor and Phone Support","Lifetime Angelic Service Labor and Phone Support","lifetime-angelic-service-labor-and-phone-support","","","","","","",1,"MAIMGEAR","<P>Angelic Service is a premium blend of common sense options to keep your system running smooth and to keep you a happy customer. This means on-line resources, virtual on-site remote desktop support, US-based telephone support, and even an on-site option (at our discretion on a case by case basis - United States and Canada ONLY!) We'll even cover shipping both ways for the first thirty days in North America. Just another way we differentiate ourselves from the competition.</P>","","","","","","","","","Lifetime Angelic Service Labor and Phone Support","Lifetime Angelic Service Labor and Phone Support","","https://www.maingear.com/ShowProductImage.aspx?ImgType=ProductImage&ImgDim=800&StoreID=5848&StoreName=maingear&FileName=c691c790-36b8-4a01-844a-fb9877430fe3.jpg",1,"Warrenty","27","","","","","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=c-27.jpg&storeName=maingear&sid=5848","","","Warrenty","32","","","","","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=&storeName=maingear&sid=5848","","","","","0","","","","","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=&storeName=maingear&sid=5848","","","",,,,,,,,,,,,,,,,"",0,"Shopping Cart Elite","Shopping Cart Elite","","","",no,"no",2,1,1,dynamic,"FedEX","UPS","USPS",1,1,1,1,1,,,,,,,,,,,"","",0,"","","","","","","0",1,0,"1","","",0,0,"0~",True,,"","Small Business~10~6~","","","","","","","","","","0","0.0000","","0.0000","0.0000","","0","https://www.maingear.com/product/lifetime-angelic-service-labor-and-phone-support/Default.aspx?gfid=p43-o10",,"warrenty-3yr","","","","0","","","","","199.00","199.00","199.00","199.00","1","1","1","1","1","1","1","1","0","Warrenty","3 Year Comprehensive Warranty","1","","0","10","-1","","","","","","","","-1","","","","","","","-1","","","","","","","-1","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,44,2,1,"FREE MAINGEAR T-SHIRT - Large (Design will vary)","FREE MAINGEAR T-SHIRT - Large (Design will vary)","free-maingear-t-shirt-large-design-will-vary","","","","","","",1,"MAIMGEAR","<P>Great and stylish T-shirt with the Maingear logo. 2 </P>","","","","","","","","","FREE MAINGEAR T-SHIRT - Large (Design will vary)","FREE MAINGEAR T-SHIRT - Large (Design will vary)","","https://www.maingear.com/ShowProductImage.aspx?ImgType=ProductImage&ImgDim=800&StoreID=5848&StoreName=maingear&FileName=e402ca7b-e851-4162-8d39-14a8bbd1c0c0.jpg",1,"T-Shirt","28","","","","","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=&storeName=maingear&sid=5848","","","T-Shirt","33","","","","","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=s-33.jpg&storeName=maingear&sid=5848","","","","","0","","","","","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=&storeName=maingear&sid=5848","","","",,,,,,,,,,,,,,,,"",0,"Shopping Cart Elite","Shopping Cart Elite","","","",no,"no",2,1,1,dynamic,"FedEX","UPS","USPS",1,1,1,1,1,,,,,,,,,,,"","",0,"","","","","","","0",1,0,"1","","",0,0,"0~",True,,"","Small Business~10~6~","","","","","","","","","","0","0.0000","","0.0000","0.0000","","0","https://www.maingear.com/product/free-maingear-t-shirt-large-design-will-vary/Default.aspx?gfid=p44-o11",,"shirt-mg-2017-large","","","","0","","","","","14.99","14.99","14.99","5.35","1","1","1","1","1","1","1","1","0","Size","Large","1","","0","11","-1","","","","","","","","-1","","","","","","","-1","","","","","","","-1","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,44,2,1,"FREE MAINGEAR T-SHIRT - Large (Design will vary)","FREE MAINGEAR T-SHIRT - Large (Design will vary)","free-maingear-t-shirt-large-design-will-vary","","","","","","",1,"MAIMGEAR","<P>Great and stylish T-shirt with the Maingear logo. 2 </P>","","","","","","","","","FREE MAINGEAR T-SHIRT - Large (Design will vary)","FREE MAINGEAR T-SHIRT - Large (Design will vary)","","https://www.maingear.com/ShowProductImage.aspx?ImgType=ProductImage&ImgDim=800&StoreID=5848&StoreName=maingear&FileName=e402ca7b-e851-4162-8d39-14a8bbd1c0c0.jpg",1,"T-Shirt","28","","","","","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=&storeName=maingear&sid=5848","","","T-Shirt","33","","","","","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=s-33.jpg&storeName=maingear&sid=5848","","","","","0","","","","","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=&storeName=maingear&sid=5848","","","",,,,,,,,,,,,,,,,"",0,"Shopping Cart Elite","Shopping Cart Elite","","","",no,"no",2,1,1,dynamic,"FedEX","UPS","USPS",1,1,1,1,1,,,,,,,,,,,"","",0,"","","","","","","0",1,0,"1","","",0,0,"0~",True,,"","Small Business~10~6~","","","","","","","","","","0","0.0000","","0.0000","0.0000","","0","https://www.maingear.com/product/free-maingear-t-shirt-large-design-will-vary/Default.aspx?gfid=p44-o12",,"shirt-mg-2017-medium","","","","0","","","","","14.99","14.99","14.99","5.35","1","1","1","1","1","1","1","1","0","Size","Medium","1","","0","12","-1","","","","","","","","-1","","","","","","","-1","","","","","","","-1","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,44,2,1,"FREE MAINGEAR T-SHIRT - Large (Design will vary)","FREE MAINGEAR T-SHIRT - Large (Design will vary)","free-maingear-t-shirt-large-design-will-vary","","","","","","",1,"MAIMGEAR","<P>Great and stylish T-shirt with the Maingear logo. 2 </P>","","","","","","","","","FREE MAINGEAR T-SHIRT - Large (Design will vary)","FREE MAINGEAR T-SHIRT - Large (Design will vary)","","https://www.maingear.com/ShowProductImage.aspx?ImgType=ProductImage&ImgDim=800&StoreID=5848&StoreName=maingear&FileName=e402ca7b-e851-4162-8d39-14a8bbd1c0c0.jpg",1,"T-Shirt","28","","","","","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=&storeName=maingear&sid=5848","","","T-Shirt","33","","","","","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=s-33.jpg&storeName=maingear&sid=5848","","","","","0","","","","","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=&storeName=maingear&sid=5848","","","",,,,,,,,,,,,,,,,"",0,"Shopping Cart Elite","Shopping Cart Elite","","","",no,"no",2,1,1,dynamic,"FedEX","UPS","USPS",1,1,1,1,1,,,,,,,,,,,"","",0,"","","","","","","0",1,0,"1","","",0,0,"0~",True,,"","Small Business~10~6~","","","","","","","","","","0","0.0000","","0.0000","0.0000","","0","https://www.maingear.com/product/free-maingear-t-shirt-large-design-will-vary/Default.aspx?gfid=p44-o13",,"shirt-mg-2017-small","","","","0","","","","","14.99","14.99","14.99","5.35","1","1","1","1","1","1","1","1","0","Size","Small","1","","0","13","-1","","","","","","","","-1","","","","","","","-1","","","","","","","-1","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,44,2,1,"FREE MAINGEAR T-SHIRT - Large (Design will vary)","FREE MAINGEAR T-SHIRT - Large (Design will vary)","free-maingear-t-shirt-large-design-will-vary","","","","","","",1,"MAIMGEAR","<P>Great and stylish T-shirt with the Maingear logo. 2 </P>","","","","","","","","","FREE MAINGEAR T-SHIRT - Large (Design will vary)","FREE MAINGEAR T-SHIRT - Large (Design will vary)","","https://www.maingear.com/ShowProductImage.aspx?ImgType=ProductImage&ImgDim=800&StoreID=5848&StoreName=maingear&FileName=e402ca7b-e851-4162-8d39-14a8bbd1c0c0.jpg",1,"T-Shirt","28","","","","","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=&storeName=maingear&sid=5848","","","T-Shirt","33","","","","","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=s-33.jpg&storeName=maingear&sid=5848","","","","","0","","","","","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=&storeName=maingear&sid=5848","","","",,,,,,,,,,,,,,,,"",0,"Shopping Cart Elite","Shopping Cart Elite","","","",no,"no",2,1,1,dynamic,"FedEX","UPS","USPS",1,1,1,1,1,,,,,,,,,,,"","",0,"","","","","","","0",1,0,"1","","",0,0,"0~",True,,"","Small Business~10~6~","","","","","","","","","","0","0.0000","","0.0000","0.0000","","0","https://www.maingear.com/product/free-maingear-t-shirt-large-design-will-vary/Default.aspx?gfid=p44-o14",,"shirt-mg-2017-xlarge","","","","0","","","","","14.99","14.99","14.99","5.35","1","1","1","1","1","1","1","1","0","Size","X-Large","1","","0","14","-1","","","","","","","","-1","","","","","","","-1","","","","","","","-1","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,44,2,1,"FREE MAINGEAR T-SHIRT - Large (Design will vary)","FREE MAINGEAR T-SHIRT - Large (Design will vary)","free-maingear-t-shirt-large-design-will-vary","","","","","","",1,"MAIMGEAR","<P>Great and stylish T-shirt with the Maingear logo. 2 </P>","","","","","","","","","FREE MAINGEAR T-SHIRT - Large (Design will vary)","FREE MAINGEAR T-SHIRT - Large (Design will vary)","","https://www.maingear.com/ShowProductImage.aspx?ImgType=ProductImage&ImgDim=800&StoreID=5848&StoreName=maingear&FileName=e402ca7b-e851-4162-8d39-14a8bbd1c0c0.jpg",1,"T-Shirt","28","","","","","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=&storeName=maingear&sid=5848","","","T-Shirt","33","","","","","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=s-33.jpg&storeName=maingear&sid=5848","","","","","0","","","","","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=&storeName=maingear&sid=5848","","","",,,,,,,,,,,,,,,,"",0,"Shopping Cart Elite","Shopping Cart Elite","","","",no,"no",2,1,1,dynamic,"FedEX","UPS","USPS",1,1,1,1,1,,,,,,,,,,,"","",0,"","","","","","","0",1,0,"1","","",0,0,"0~",True,,"","Small Business~10~6~","","","","","","","","","","0","0.0000","","0.0000","0.0000","","0","https://www.maingear.com/product/free-maingear-t-shirt-large-design-will-vary/Default.aspx?gfid=p44-o15",,"shirt-mg-2017-xxlarge","","","","0","","","","","14.99","14.99","14.99","5.35","1","1","1","1","1","1","1","1","0","Size","XX-Large","1","","0","15","-1","","","","","","","","-1","","","","","","","-1","","","","","","","-1","","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,45,1,1,"Premium Thermal Interface Material","Premium Thermal Interface Material","premium-thermal-interface-material","","","","","","",1,"MAIMGEAR","<P>Premium Thermal Interface Material [FREE UPGRADE]</P>","","","","","","","","","Premium Thermal Interface Material","Premium Thermal Interface Material","","https://www.maingear.com/ShowProductImage.aspx?ImgType=ProductImage&ImgDim=800&StoreID=5848&StoreName=maingear&FileName=5aff0644-c49f-4f22-ac88-a8b270c15716.jpg",1,"Thermal Paste","8","","","","thermal-paste","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=c-8.jpg&storeName=maingear&sid=5848","","","Thermal Paste","9","","","","thermal-paste","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=&storeName=maingear&sid=5848","","","","","0","","","","","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=&storeName=maingear&sid=5848","","","",,,,,,,,,,,,,,,,"",0,"Shopping Cart Elite","Shopping Cart Elite","","","",no,"no",2,1,1,dynamic,"UPS","USPS",,1,1,1,1,1,,,,,,,,,,,"","",0,"","","","","","","0",1,0,"1","","",0,0,"0~",True,,"","Small Business~10~6~","","","","","","","","","","0","0.0000","","0.0000","0.0000","","0","https://www.maingear.com/product/premium-thermal-interface-material/Default.aspx",,"thermal-artic-mx4","LIQUIDPRO","","","0",,,,,"15.00","15.00","15.00","15.00","1","1","1","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,46,1,1,"24"" Asus® VG248QE 1920 x 1080 144Hz 1ms LED","24"" VG248QE 1920 x 1080 144Hz 1ms LED","24-asus-vg248qe-1920-x-1080-144hz-1ms-led","","","","","","",1,"ASUS","<P><STRONG>178° Ultra Wide View Meets Classic Elegant Design</STRONG></P> <P>Delicate touches make a monitor truly great, VS239H Full HD LED monitor, with 50,000,000:1 high contrast ratio and HDMI interface, is optimized for the finest image and color quality. This approach extends to the sturdy stand and slim profile without compromising style in ensuring stability and durability.</P>","","","","","","","","","24"" Asus® VG248QE 1920 x 1080 144Hz 1ms LED","24"" Asus® VG248QE 1920 x 1080 144Hz 1ms LED","","https://www.maingear.com/ShowProductImage.aspx?ImgType=ProductImage&ImgDim=800&StoreID=5848&StoreName=maingear&FileName=df22e116-412c-4f42-8b85-5f906d256376.jpg",1,"Monitor","19","","","","monitor","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=c-19.jpg&storeName=maingear&sid=5848","","","Monitor","24","","","","monitor","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=&storeName=maingear&sid=5848","","","","","0","","","","","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=&storeName=maingear&sid=5848","","","",,,,,,,,,,,,,,,,"",0,"Shopping Cart Elite","Shopping Cart Elite","","","",no,"no",2,1,1,dynamic,"Canpar","FedEX","UPS",1,1,1,1,1,,,,,,,,,,,"","",0,"","","","","","","0",1,0,"1","","",0,0,"0~",True,,"","Small Business~10~6~","","","","","","","","","","0","0.0000","","0.0000","0.0000","","0","https://www.maingear.com/product/24-asus-vg248qe-1920-x-1080-144hz-1ms-led/Default.aspx",,"monitor-asus-vg248qe","VG248QE","","","0",,,,,"335.40","335.40","335.40","258.00","1","1","1","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,48,1,1,"500GB Samsung® 850 EVO [520MB/s Sequential Reads]","500GB 850 EVO [520MB/s Sequential Reads]","500gb-850-evo520mbs-sequential-reads","","","","","","",1,"Samsung","<P>500GB Samsung® 850 EVO&nbsp;[520MB/s Sequential Reads]<BR></P>","","","","","Supports RAPID, TurboWrite","","","","500GB Samsung® 850 EVO [520MB/s Sequential Reads]","500GB Samsung® 850 EVO [520MB/s Sequential Reads]","","https://www.maingear.com/ShowProductImage.aspx?ImgType=ProductImage&ImgDim=800&StoreID=5848&StoreName=maingear&FileName=83aa23e2-ed9a-4bc6-93a0-1117f363b0dd.jpg",1,"Storage","14","","","","storage","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=c-14.jpg&storeName=maingear&sid=5848","","","SSD","16","","","","ssd","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=s-16.jpg&storeName=maingear&sid=5848","","","","","0","","","","","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=&storeName=maingear&sid=5848","","","",,,,,,,,,,,,,,,,"Item Spec##Sequential Write~520MB/s~1^NAND Type~19nm 128Gbit 32-layer 3D V-NAND 3-bit TLC~1^Power Consumption~2mW in DevSleep mode , 3.7W (read) and up to 4.4W (write)~1^Endurance~75TB with 5-year warranty~1^Encryption~AES-256, TCG Opal 2.0 & IEEE-1667~1",0,"Shopping Cart Elite","Shopping Cart Elite","","","",no,"no",2,1,1,dynamic,"FedEX","UPS","USPS",1,1,1,1,1,,,,,,,,,,,"","",0,"","","","","","","0",1,0,"1","","",0,0,"0~",True,,"","Small Business~10~6~","","","","","","","","","","0","0.0000","","0.0000","0.0000","","0","https://www.maingear.com/product/500gb-850-evo520mbs-sequential-reads/Default.aspx",,"ssd-2.5-samsung-850-evo-500gb","MZ-75E500B","","","0",,,,,"217.00","217.00","217.00","155.00","1","1","1","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,49,1,1,"Asus Strix Z270H","Strix Z270H","asus-strix-z270h","","","","","","",1,"ASUS","<P>Asus Strix Z270H</P>","","","","","","","","","Asus Strix Z270H","Asus Strix Z270H","","https://www.maingear.com/ShowProductImage.aspx?ImgType=ProductImage&ImgDim=800&StoreID=5848&StoreName=maingear&FileName=484cee2e-423f-4047-bf77-1ead36f7b957.jpg",1,"Motherboard","5","","","","motherboard","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=c-5.jpg&storeName=maingear&sid=5848","","","z270","35","","","","","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=s-35.jpg&storeName=maingear&sid=5848","","","","","0","","","","","","https://www.maingear.com/showCategoryImage.aspx?w=300&filename=&storeName=maingear&sid=5848","","","",,,,,,,,,,,,,,,,"",0,"Shopping Cart Elite","Shopping Cart Elite","","","",no,"no",2,1,1,dynamic,"FedEX","UPS","USPS",1,1,1,1,1,,,,,,,,,,,"","",0,"","","","","","","0",1,0,"1","","",0,0,"0~",True,,"","Small Business~10~6~","","","","","","","","","","0","0.0000","","0.0000","0.0000","","0","https://www.maingear.com/product/asus-strix-z270h/Default.aspx",,"mobo-z270-asus-strixh","Asus Strix Z270H","","","0",,,,,"208.60","208.60","208.60","149.00","1","1","1","1","1","1","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
